date,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99,var100,var101,var102,var103,var104,var105,var106,var107,var108,var109,var110,var111,var112,var113,var114,var115,var116,var117,var118,var119,var120,var125,var126,var127,var128,var129,var130,var131,var132,var133,var134,var135,var136,var137,var138
2020-09-01,183.2510123,135.3915076,201.7427161,128.445345,76.05438168,360.6230181,208.584127,872.751046,187.7962939,168809,34755,134054,37402,18069,19333,131408,16687,114721,110.0183117,15543540,75,58,60,19675,6639,6453,1290,724,4569,14158127,4147499,4587491,1490663,1137387,2795087,16906,6221,4583,1364,478,4260,10904098,3743799,2888521,1277785,527123,2466870,108.9585495,131.37236,80.96513396,107.3114375,1671398,395239,144811,1131348,143.1029699,143.4912209,154.7028121,226947,215178,348564,119.53,120.36,118.79,119.43,120.54,119.07,122.06,120.63,123.17,103.91,103.61,108.23,103.82,103.54,108.23,118.3182244,132.2560203,3785,4174,131.54,81.26,74.68,77.95,92.67,116.39,101.94,153.27,97.81,97.67,98.13,96.49,78.07,8547.93,4972.11,2771.95,526.39,1120.98,457.88,848.15,75.5,2327.89,82.89,561.2337778,236.5993133,15784.7,21638.9,108.2600151,1178.8,101.1,100,100.5,68.82494005,66.51270208,72.29219144,2.87,2.88,2.87,148.791617,3116.0918,112.9216723,112.4006384,295079.8,460042.1,83.798,87.962
2020-10-01,159.341721,117.4990261,175.5071635,112.8095058,82.06077953,249.0766648,180.8492063,557.8451883,169.0495678,146784,30162,116621,32849,19496,13353,113935,10666,103269,110.0183117,15543540,81,76,65,17333,5924,5608,1174,672,3955,12131794,4504672,2686570,1162461,976146,2801945,16080,6004,4295,1201,531,4049,9320325,3279774,2402944,1250233,459896,1927478,108.9585495,131.37236,80.96513396,107.3114375,1671398,395239,144811,1131348,143.1029699,143.4912209,154.7028121,226947,215178,348564,119.57,120.38,118.83,119.49,120.56,119.08,122.04,120.68,123.26,103.83,103.68,105.88,103.75,103.61,105.88,137.8555799,141.3814956,4410,4462,131.54,78.13,73.91,75.4,92.67,115.59,101.94,162.72,97.81,97.42,97.75,96.49,77.19,8271.38,4826.33,2562.01,564.18,1156.92,459.04,792.65,72.9,2267.15,85.12,606.7413333,236.2734807,17064.6,21609.1,105.1264625,1144.68,101.7,100.6,100.6,67.86570743,65.81986143,71.03274559,2.83,2.85,2.82,150.5623236,3153.1751,111.6363589,113.913608,291721.1,466234.5,84.359,88.689
2020-11-01,207.3426763,198.6170627,210.7166506,210.5669838,118.347504,619.2314867,205.8539683,1196.025105,174.8624935,191002,50985,140017,61315,28117,33197,129688,22868,106820,110.0183117,15543540,87,82,74,18817,6144,6595,1334,725,4019,12566233,3507040,3696570,1562570,841537,2958516,16709,6010,4541,1315,501,4342,12431860,3814695,3383591,1715891,915248,2602435,108.9585495,131.37236,80.96513396,107.3114375,1671398,395239,144811,1131348,143.1029699,143.4912209,154.7028121,226947,215178,348564,119.85,120.59,119.17,119.9,120.94,119.46,122.58,120.9,124.23,104.49,104.56,103.71,104.43,104.49,103.71,146.9209128,147.8453739,4700,4666,131.54,78.64,75.09,78.29,92.67,115.59,101.94,156.48,97.81,97.84,97.66,98.07,63.24,9491.53,5524.31,2952.98,622.4,1266.89,513.86,886.11,78.5,2591.34,94.72,606.7413333,236.2734807,17064.6,21609.1,102.5623129,1116.76,102.6,101.3,100.8,67.38609113,65.58891455,70.27707809,2.81,2.84,2.79,152.0234276,3183.7745,111.6363589,113.913608,291721.1,466234.5,85.568,90.181
2020-12-01,320.0827191,315.5784963,321.8275945,418.6716577,269.1809075,1081.160231,274.5142857,892.1548117,255.1826873,294857,81009,213848,121913,63952,57961,172944,17058,155886,110.0183117,15543540,89,74,70,20315,6475,7324,1396,883,4237,15440575,5125668,4538046,1749020,833486,3194355,14802,5419,4057,1188,583,3555,13063740,5071607,2799017,1556870,550184,3086062,108.9585495,131.37236,80.96513396,107.3114375,1671398,395239,144811,1131348,143.1029699,143.4912209,154.7028121,226947,215178,348564,121.33,121.62,121.09,121.16,122.75,120.67,121.34,124.98,125.34,106.45,106.76,102.02,106.38,106.71,102.02,134.4482651,141.8250951,4301,4476,131.54,88.53,85.94,90.09,98.21,115.47,101.94,156.22,103.47,98.66,97.66,100.74,82.9,10554.45,6224.37,3432.62,614.12,1433.52,570.29,968.42,87.36,2873.47,106.2,606.7413333,236.2734807,17064.6,21609.1,100.5758316,1095.13,103.2,101.6,101,67.14628297,65.35796767,69.77329975,2.8,2.83,2.77,152.8719493,3201.5448,111.6363589,113.913608,291721.1,466234.5,86.735,91.176
2021-01-01,160.6921482,176.5562914,154.5659764,156.9593736,145.7908915,206.4540198,162.4174603,558.8389121,150.0098219,148028,45322,102706,45705,34637,11068,102323,10685,91638,127.7865188,18053857,91,78,68,14736,4448,5497,1108,639,3044,9596182,2873198,2808527,1116086,765375,2032996,10307,3430,2835,805,434,2803,7640798,2896893,1875366,977904,359106,1531529,107.6916458,141.4490085,69.60236168,104.5202065,1651964,425555,124488,1101921,145.5312441,146.1819564,154.6610922,230798,219213,348470,123.59,123.84,123.38,123.48,125.17,123.03,123.89,127.34,128.12,108.62,109.01,103.15,108.56,108.97,103.15,99.4998437,89.95564005,3183,2839,128.53,96.8,92.39,98.86,98.21,115.47,101.47,155.1,103.47,99.19,98.02,101.63,87.35,11190.14,6453.28,3542.93,572.37,1385.7,593.76,928.73,86.85,2976.21,107.25,637.6,242.6326839,17932.5,22190.7,100.792572,1097.49,103.9,101.4,101.4,67.14628297,65.58891455,69.52141058,2.8,2.84,2.76,154.5848075,3237.4166,113.2463013,115.9492416,295928.1,474566.1,87.767,91.934
2021-02-01,146.202195,137.7405532,149.4732723,151.2002473,113.2418554,319.418019,143.8920635,442.1548117,134.5567051,134680,35358,99322,44028,26904,17124,90652,8454,82198,127.7865188,18053857,93,69,71,14837,5065,5377,1047,536,2812,10866840,3964229,3139464,976989,741584,2044574,11173,4021,3184,911,287,2770,10281640,3846089,2199042,915240,494892,2826377,107.6916458,141.4490085,69.60236168,104.5202065,1651964,425555,124488,1101921,145.5312441,146.1819564,154.6610922,230798,219213,348470,124.18,124.35,124.03,124.06,126.16,123.76,124.55,128.76,128.86,110.36,110.54,107.71,110.31,110.51,107.71,95.52985308,99.2712294,3056,3133,128.53,103.4,97.25,101.63,108.75,115.31,101.47,156.41,103.47,99.65,97.92,103.26,93.14,11237.51,6504.72,3673.51,626.73,1522.49,624.16,913.94,89.09,3012.95,107.65,637.6,242.6326839,17932.5,22190.7,102.0994435,1111.72,104.4,101.7,101.7,67.14628297,65.58891455,69.52141058,2.8,2.84,2.76,156.2877623,3273.081,113.2463013,115.9492416,295928.1,474566.1,88.962,92.627
2021-03-01,212.7682671,196.5134398,219.0524922,154.7305883,136.2993518,236.4111173,239.5952381,944.7175732,217.5255369,196000,50445,145556,45056,32382,12674,150945,18063,132882,127.7865188,18053857,99,78,68,22060,8156,7602,1469,679,4154,15159771,5135024,4084209,1515167,901519,3523852,19076,7482,5235,1401,582,4376,13154816,4589718,2994861,1636264,666586,3267387,107.6916458,141.4490085,69.60236168,104.5202065,1651964,425555,124488,1101921,145.5312441,146.1819564,154.6610922,230798,219213,348470,125.4,125.47,125.31,125.49,127.6,124.94,125.69,130.6,130.22,113.11,113.28,110.75,113.08,113.26,110.75,136.3863707,151.6159696,4363,4785,128.53,113.71,109.73,112.59,119.5,115.31,101.47,150.78,105.01,99.82,97.6,104.49,98.67,11293.52,6583.8,3721.59,725.34,1742.53,678.35,956.17,95.47,3061.42,118.68,637.6,242.6326839,17932.5,22190.7,103.8719395,1131.02,105.1,102.2,102.1,67.14628297,65.58891455,69.52141058,2.8,2.84,2.76,158.0086519,3309.121,113.2463013,115.9492416,295928.1,474566.1,90.135,93.273
2021-04-01,204.6016566,166.7861317,219.2135203,143.071534,128.1084266,209.4012311,233.0396825,647.3849372,220.071045,188477,42814,145663,41661,30436,11226,146815,12378,134437,127.7865188,18053857,107,83,78,23775,8692,8242,1693,740,4408,16145048,5131413,5252041,2112013,776179,2873402,19675,7970,5480,1417,559,4249,12006327,4109848,3041412,1699202,578033,2577832,107.6916458,141.4490085,69.60236168,104.5202065,1651964,425555,124488,1101921,145.5312441,146.1819564,154.6610922,230798,219213,348470,127.96,128,127.92,127.86,130.02,127.46,128.44,132.73,132.76,117.8,118.34,110.05,117.78,118.35,110.05,152.2663332,157.9847909,4871,4986,128.53,111.45,108.57,109.21,119.5,116.09,101.47,145.44,108.18,101.52,99.54,105.66,117.82,11606.58,6654.17,3872.42,759.75,2128.92,727.74,983.45,104.68,3147.86,127.11,698.3324444,247.4009928,19640.6,22626.8,102.8047683,1119.4,105.8,103.2,102.7,66.90647482,65.35796767,69.26952141,2.79,2.83,2.75,160.2565281,3356.1975,116.7908533,116.9703812,305190.5,478745.5,91.091,93.835
2021-05-01,179.0672934,167.5691469,183.5104142,155.6749888,132.1449617,259.9515016,189.8793651,607.7405858,176.800681,164955,43015,121939,45331,31395,13936,119624,11620,108004,127.7865188,18053857,110,80,75,21316,7620,7904,1333,706,3753,13891755,4399673,3674940,1476154,897293,3443695,17262,7047,5089,1249,450,3427,12571458,3239832,4789394,1326080,985239,2230913,107.6916458,141.4490085,69.60236168,104.5202065,1651964,425555,124488,1101921,145.5312441,146.1819564,154.6610922,230798,219213,348470,130.11,130.05,130.13,130.19,131.87,129.27,129.79,134.85,135.12,121.96,122.67,111.93,121.96,122.7,111.93,154.6733354,139.860583,4948,4414,128.53,116.76,116.08,116.33,121.76,116.27,101.47,160.86,108.18,102.23,100.4,106.05,117.18,11535.3,6709.98,3780.31,800.59,2110.63,760.66,981.78,110.84,3203.92,137.46,698.3324444,247.4009928,19640.6,22626.8,103.1611043,1123.28,106.5,103.5,103.1,66.66666667,64.8960739,69.01763224,2.78,2.81,2.74,161.4157506,3380.4747,116.7908533,116.9703812,305190.5,478745.5,91.964,94.372
2021-06-01,214.1686297,157.2536034,236.1591019,157.2169374,125.4103881,298.1719828,240.4920635,552.9811715,230.7114327,197290,40367,156923,45780,29795,15985,151510,10573,140937,127.7865188,18053857,107,88,77,22170,8224,7919,1506,808,3713,16013705,5457687,4837628,1697128,979011,3042251,16914,6854,5127,1341,431,3161,10969332,3675962,3199932,1565478,599303,1928657,107.6916458,141.4490085,69.60236168,104.5202065,1651964,425555,124488,1101921,145.5312441,146.1819564,154.6610922,230798,219213,348470,131.51,131.41,131.62,131.34,133.2,131.07,131.13,135.74,136.81,124.41,125.19,113.33,124.41,125.22,113.33,133.7918099,140.0506971,4280,4420,128.53,122.21,121.02,122.7,117.92,116.04,101.47,210.76,108.7,102.97,100.57,107.99,121.37,12109.61,6903.58,3963.97,782.33,2058.14,787.33,1029.96,118.53,3296.68,138.57,698.3324444,247.4009928,19640.6,22626.8,102.9792627,1121.3,107.1,103.7,103.3,66.42685851,64.43418014,69.01763224,2.77,2.79,2.74,162.7570513,3408.5651,116.7908533,116.9703812,305190.5,478745.5,93.169,95.202
2021-07-01,165.2492971,179.6766654,159.6782446,116.6145815,99.83163566,190.9904868,187.7285714,1171.809623,156.9293478,152226,46123,106103,33957,23718,10239,118269,22405,95865,127.7865188,18053857,107,85,79,20109,7145,7482,1387,807,3288,14591577,5097761,4295101,1346290,811944,3040481,15952,6470,4793,1126,526,3037,10615761,3511341,3151322,1225227,658470,2069401,107.6916458,141.4490085,69.60236168,104.5202065,1651964,425555,124488,1101921,148.6947475,149.040071,158.5215168,235815,223499,357168,132.79,132.6,132.97,132.75,134.61,132.35,133.23,136.84,138.6,127.05,127.76,116.98,127.07,127.81,116.98,137.0740857,136.6603295,4385,4313,128.53,130.4,130.96,130.44,124,116.04,101.47,210.76,109.97,103.02,100.79,107.67,125.91,11799.28,6665.09,3825.5,746.69,2133.67,780.94,1031.14,114.31,3202.32,135.61,756.1137778,249.7386779,21265.7,22840.6,105.0621751,1143.98,107.2,103.9,103.6,66.42685851,64.43418014,69.26952141,2.77,2.79,2.75,164.2062466,3438.9151,117.6557142,117.1192007,307450.5,479354.6,94.256,96.053
2021-08-01,174.7837037,87.76003116,208.4050686,96.47309317,60.3375705,256.6125723,210.9793651,428.5041841,204.169395,161009,22528,138481,28092,14335,13757,132917,8193,124723,127.7865188,18053857,106,82,78,18391,6678,6902,1279,661,2871,13946424,4814965,3520713,1288661,845225,3476860,14338,5871,4299,1138,435,2595,9072363,3192223,2882205,859425,475405,1663105,107.6916458,141.4490085,69.60236168,104.5202065,1651964,425555,124488,1101921,148.6947475,149.040071,158.5215168,235815,223499,357168,134.59,134.31,134.8,134.82,136.01,133.9,134.35,138.22,140.45,130.05,130.85,118.77,130.08,130.91,118.77,123.0384495,113.6565272,3936,3587,128.53,129.34,128.8,128.17,132.33,116.04,101.47,210.76,110.22,102.97,100.79,107.51,132.34,11724.64,6622.62,3716.53,762.21,2015.21,767.05,1038.33,111.33,3199.27,134.35,756.1137778,249.7386779,21265.7,22840.6,106.564664,1160.34,107.3,104.1,104,66.90647482,64.8960739,70.02518892,2.79,2.81,2.78,166.3711964,3484.2549,117.6557142,117.1192007,307450.5,479354.6,95.666,97.04
2021-09-01,150.1612045,95.3915076,171.3219359,103.7707339,67.69930129,263.6261891,171.6031746,439.4874477,163.2186354,138327,24487,113840,30217,16084,14133,108110,8403,99707,127.7865188,18053857,101,78,73,16712,6040,6126,1114,656,2776,14652194,4909887,3388875,1592140,973380,3787912,14114,5734,4285,995,384,2716,11496673,4348635,3134789,1163764,401356,2448129,107.6916458,141.4490085,69.60236168,104.5202065,1651964,425555,124488,1101921,148.6947475,149.040071,158.5215168,235815,223499,357168,136.33,136.02,136.55,136.61,137.79,135.48,136.15,140.13,142.56,131.23,132,120.19,131.26,132.07,120.19,113.0978431,117.0785805,3618,3695,128.53,132.15,128.06,130.11,136.54,116.04,101.47,217.21,110.22,103.29,100.53,109.05,125.49,10954.89,6309.39,3392.34,782,1895.05,766.09,1003.27,106.26,3068.82,130.08,756.1137778,249.7386779,21265.7,22840.6,107.4095843,1169.54,107.2,104.3,104.4,67.86570743,66.05080831,70.78085642,2.83,2.86,2.81,167.5587725,3509.1259,117.6557142,117.1192007,307450.5,479354.6,97.123,97.976
2021-10-01,172.8991848,138.5313596,186.1771611,126.7110821,103.9691893,227.4948704,194.247619,567.9916318,182.5481273,159273,35561,123711,36897,24701,12196,122376,10860,111515,127.7865188,18053857,100,78,78,17316,6294,6345,1237,626,2814,14689855,5167976,3863066,1243991,966562,3448260,15622,6315,4898,1190,594,2625,11721240,4316315,3006075,1834724,643421,1920705,107.6916458,141.4490085,69.60236168,104.5202065,1651964,425555,124488,1101921,148.6947475,149.040071,158.5215168,235815,223499,357168,137.68,137.32,137.95,137.96,139.5,137.56,137.6,141.71,143.96,133.99,134.85,121.82,134.04,134.93,121.82,138.8871522,144.0747782,4443,4547,128.53,150.14,149.13,152.76,136.54,116.04,101.47,245.81,110.22,105.43,103.56,109.34,141.22,10835.06,6108.85,3451.55,778.95,1801.09,718.37,992.33,104.75,2970.68,125.71,832.4408889,263.3656979,23412.4,24086.9,108.6292085,1182.82,107.1,104.8,105,69.30455635,67.20554273,72.04030227,2.89,2.91,2.86,169.3809816,3547.2878,119.0968939,118.7535275,311216.5,486043.7,98.14,98.579
2021-11-01,194.0403174,217.732762,184.8904406,147.5977884,113.1660914,300.1678791,215.5063492,1517.050209,174.7691854,178748,55892,122856,42979,26886,16092,135769,29006,106763,127.7865188,18053857,98,81,77,20053,7138,7635,1444,774,3062,14483042,4793022,4460134,1378314,879114,2972458,16611,6247,5183,1423,500,3258,11543841,3598611,3342337,1533741,630203,2438949,107.6916458,141.4490085,69.60236168,104.5202065,1651964,425555,124488,1101921,148.6947475,149.040071,158.5215168,235815,223499,357168,138.04,137.69,138.3,138.29,139.73,137.9,137.77,141.86,144.56,134.76,135.67,121.75,134.8,135.76,121.75,146.5457956,154.8479087,4688,4887,128.53,156.4,158.38,157.56,157.72,116.04,101.47,250.2,110.22,105.7,103.96,109.34,144.09,10110.57,5916.05,3562.01,723.29,1550.39,652.11,965.63,89.98,2839.01,108.52,832.4408889,263.3656979,23412.4,24086.9,108.6374741,1182.91,107.2,105.3,105.6,70.98321343,69.28406467,73.80352645,2.96,3,2.93,171.7001381,3595.8571,119.0968939,118.7535275,311216.5,486043.7,99.224,99.301
2021-12-01,326.6101456,366.8095053,311.083855,413.7333013,273.5878441,1034.825592,286.3412698,1525.209205,247.5658067,300870,94160,206709,120475,64999,55477,180395,29162,151233,127.7865188,18053857,103,87,74,20956,7366,8093,1298,895,3304,19169150,5830884,5691514,1579046,1263720,4803986,14797,5704,4617,1189,437,2850,14224754,5457308,3474508,1242796,1044632,3005510,107.6916458,141.4490085,69.60236168,104.5202065,1651964,425555,124488,1101921,148.6947475,149.040071,158.5215168,235815,223499,357168,138.32,138.02,138.56,138.42,139.99,138.21,137.86,142.19,144.54,135.37,136.2,123.4,135.42,136.3,123.4,146.2644576,152.0595691,4679,4799,128.53,144.83,142.28,141.97,167.42,116.04,101.47,250.47,110.52,105.93,104.22,109.48,154.33,10499.15,6207.79,4073.53,739.81,1666.09,681.4,1033.98,99.43,2977.65,115.08,832.4408889,263.3656979,23412.4,24086.9,108.710027,1183.7,107.3,106.3,106.1,72.90167866,70.90069284,75.8186398,3.04,3.07,3.01,173.0920962,3625.0084,119.0968939,118.7535275,311216.5,486043.7,99.72,99.728
